,Unnamed: 0,Address,City,State,Lat,Lon,Full Address
2225,2225,1665 Hankook Rd,Clarksville,TN,36.558061,-87.23905,1665 Hankook Rd Clarksville TN
2226,2226,1105 W Poplar Ave,Collierville,TN,35.04594591,-89.69895735,1105 W Poplar Ave Collierville TN
2227,2227,823 Nashville Hwy,Columbia,TN,35.62931786,-87.02704827,823 Nashville Hwy Columbia TN
2228,2228,947 South Jefferson,Cookeville,TN,36.13947179,-85.50198437,947 South Jefferson Cookeville TN
2229,2229,1296 N Germantown Pkwy,Cordova,TN,35.16041073,-89.79446011,1296 N Germantown Pkwy Cordova TN
2230,2230,809 Highway 51 N,Covington,TN,35.57396218,-89.6452589,809 Highway 51 N Covington TN
2231,2231,4425 Ridgemont Dr,Abilene,TX,32.39690829,-99.76441357,4425 Ridgemont Dr Abilene TX
2232,2232,841 Ambler Ave,Abilene,TX,32.47428257,-99.72958999,841 Ambler Ave Abilene TX
2233,2233,1180 E Main St,Alice,TX,27.75268091,-98.06151393,1180 E Main St Alice TX
2234,2234,11850 Elam Rd,Balch Springs,TX,32.71879757,-96.62299486,11850 Elam Rd Balch Springs TX
2235,2235,224 University Ave,Lubbock,TX,33.59439515,-101.8708938,224 University Ave Lubbock TX
2236,2236,2505 82nd St,Lubbock,TX,33.51935579,-101.8714721,2505 82nd St Lubbock TX
2237,2237,5102 Slide Rd,Lubbock,TX,33.54760896,-101.9228991,5102 Slide Rd Lubbock TX
2238,2238,7714 Milwaukee Avenue,Lubbock,TX,33.52347735,-101.9575622,7714 Milwaukee Avenue Lubbock TX
2239,2239,1106 S Timberland Drive,Lufkin,TX,31.32604915,-94.72612257,1106 S Timberland Drive Lufkin TX
2240,2240,5615 Fm 1488 Rd,Magnolia,TX,30.22356261,-95.5538787,5615 Fm 1488 Rd Magnolia TX
2241,2241,801 Highway 287 N,Mansfield,TX,32.578111,-97.1292794,801 Highway 287 N Mansfield TX
2242,2242,1711 East Grand Avenue,Marshall,TX,32.54895881,-94.35117389,1711 East Grand Avenue Marshall TX
2243,2243,221 S 10th St,Mcallen,TX,26.20104524,-98.22998586,221 S 10th St Mcallen TX
2244,2244,400 E Nolana Ave,Mcallen,TX,26.23719713,-98.21009272,400 E Nolana Ave Mcallen TX
2245,2245,6520 State Highway 121,Mckinney,TX,33.14040419,-96.6936062,6520 State Highway 121 Mckinney TX
2246,2246,2000 Towne Centre Dr,Mesquite,TX,32.79864802,-96.6327331,2000 Towne Centre Dr Mesquite TX
2247,2247,2507 Rankin Hwy,Midland,TX,31.9698712,-102.0725902,2507 Rankin Hwy Midland TX
2248,2248,3002 N Big Spring St,Midland,TX,32.02707552,-102.0824258,3002 N Big Spring St Midland TX
2249,2249,1650 Us Highway 71,Bastrop,TX,30.10582584,-97.30881697,1650 Us Highway 71 Bastrop TX
2250,2250,10220 Highway 6,Missouri City,TX,29.53153397,-95.51114451,10220 Highway 6 Missouri City TX
2251,2251,4850 Highway 6,Missouri City,TX,29.57792948,-95.58019771,4850 Highway 6 Missouri City TX
2252,2252,13113-7 I-10 E,Mont Bellvieu,TX,29.82670045,-94.85228982,13113-7 I-10 E Mont Bellvieu TX
2253,2253,1604 N Jefferson Av,Mt Pleasant,TX,33.17287513,-94.97092343,1604 N Jefferson Av Mt Pleasant TX
2254,2254,1519 N University Dr,Nacogdoches,TX,31.6166139,-94.63983608,1519 N University Dr Nacogdoches TX
2255,2255,9319 Highway 90 S,Navasota,TX,30.39676719,-96.06989401,9319 Highway 90 S Navasota TX
2256,2256,1804 Highway 365,Nederland,TX,29.96105302,-93.9809766,1804 Highway 365 Nederland TX
2257,2257,1145 S Interstate 35,New Braunfels,TX,29.68492703,-98.12691605,1145 S Interstate 35 New Braunfels TX
2258,2258,4817 N Interstate 35,New Braunfels,TX,29.74883122,-98.05788288,4817 N Interstate 35 New Braunfels TX
2259,2259,22113 Walton Ave,New Caney,TX,30.15462567,-95.22269299,22113 Walton Ave New Caney TX
2260,2260,8245 Precinct Line Rd,North Richland Hills,TX,32.9058928,-97.1873287,8245 Precinct Line Rd North Richland Hills TX
2261,2261,8393 Boulevard 26,North Richland Hills,TX,32.84325287,-97.20177338,8393 Boulevard 26 North Richland Hills TX
2262,2262,13620 Raceway Drive,Northlake,TX,33.02388474,-97.27440292,13620 Raceway Drive Northlake TX
2263,2263,2120 N Alexander Dr,Baytown,TX,29.74425126,-94.94990501,2120 N Alexander Dr Baytown TX
2264,2264,6804 Garth Rd,Baytown,TX,29.80033301,-94.98083331,6804 Garth Rd Baytown TX
2265,2265,4350 Tanglewood Ln,Odessa,TX,31.89580808,-102.3426977,4350 Tanglewood Ln Odessa TX
2266,2266,1604 Link Ave,Orange,TX,30.10708068,-93.74652074,1604 Link Ave Orange TX
2267,2267,2455 N Main St,Paris,TX,33.68518553,-95.55515155,2455 N Main St Paris TX
2268,2268,212 W Southmore Ave,Pasadena,TX,29.69109855,-95.21371585,212 W Southmore Ave Pasadena TX
2269,2269,3430 Spencer Hwy,Pasadena,TX,29.66463162,-95.1906259,3430 Spencer Hwy Pasadena TX
2270,2270,5401 Crenshaw Road,Pasadena,TX,29.63917166,-95.15785412,5401 Crenshaw Road Pasadena TX
2271,2271,11308 Broadway St,Pearland,TX,29.55521266,-95.3954046,11308 Broadway St Pearland TX
2272,2272,12833 Shadow Creek Parkway,Pearland,TX,29.57792468,-95.4190262,12833 Shadow Creek Parkway Pearland TX
2273,2273,3416 Broadway St,Pearland,TX,29.56137645,-95.27698552,3416 Broadway St Pearland TX
2274,2274,1547 Fm 685,Pflugerville,TX,30.45205772,-97.60370467,1547 Fm 685 Pflugerville TX
2275,2275,1702 Pecan St W,Pflugerville,TX,30.44770428,-97.64023861,1702 Pecan St W Pflugerville TX
2276,2276,1505 S Cage Blvd,Pharr,TX,26.17754935,-98.18638511,1505 S Cage Blvd Pharr TX
2277,2277,32310 State Highway 249,Pinehurst,TX,30.13394776,-95.65306645,32310 State Highway 249 Pinehurst TX
2278,2278,1917 W 15th St,Plano,TX,33.01985263,-96.73217046,1917 W 15th St Plano TX
2279,2279,2528 14th St,Plano,TX,33.01777147,-96.68123603,2528 14th St Plano TX
2280,2280,3945 West Spring Creek Parkway,Plano,TX,33.05727,-96.769977,3945 West Spring Creek Parkway Plano TX
2281,2281,4049 Gulfway Dr,Port Arthur,TX,29.91334033,-93.9156559,4049 Gulfway Dr Port Arthur TX
2282,2282,1430 Washington Blvd,Beaumont,TX,30.05690845,-94.0990907,1430 Washington Blvd Beaumont TX
2283,2283,510 I-10 Frontage Rd,Beaumont,TX,30.086021,-94.134943,510 I-10 Frontage Rd Beaumont TX
2284,2284,5902b Eastex Fwy,Beaumont,TX,30.12816209,-94.15633376,5902b Eastex Fwy Beaumont TX
2285,2285,6432 Phelan Blvd,Beaumont,TX,30.07819206,-94.1698096,6432 Phelan Blvd Beaumont TX
2286,2286,24895 Fm 1314 Rd,Porter,TX,30.10401267,-95.23343106,24895 Fm 1314 Rd Porter TX
2287,2287,1670 Wildcat Dr,Portland,TX,27.88835471,-97.31866231,1670 Wildcat Dr Portland TX
2288,2288,600 W. Princeton Drive,Princeton,TX,33.17553983,-96.50991849,600 W. Princeton Drive Princeton TX
2289,2289,4235 University Drive,Prosper,TX,33.2190622,-96.73606573,4235 University Drive Prosper TX
2290,2290,517 State Highway 34 S,Quinlan,TX,32.90284478,-96.12752095,517 State Highway 34 S Quinlan TX
2291,2291,(military Post Access Required) 630 3rd St W,Randolph Afb,TX,29.53599185,-98.28548339,(military Post Access Required) 630 3rd St W Randolph Afb TX
2292,2292,16717 W Airport Blvd,Richmond,TX,29.64955151,-95.68047118,16717 W Airport Blvd Richmond TX
2293,2293,5745 W Grand Pkwy S,Richmond,TX,29.69012604,-95.76802535,5745 W Grand Pkwy S Richmond TX
2294,2294,1331 North Highway 377,Roanoke,TX,33.01725503,-97.21874134,1331 North Highway 377 Roanoke TX
2295,2295,101 Us 77 South Bypass,Robstown,TX,27.78774924,-97.65561646,101 Us 77 South Bypass Robstown TX
2296,2296,2751 Highway 35 N,Rockport,TX,28.05521716,-97.04196529,2751 Highway 35 N Rockport TX
2297,2297,1100 Airport Highway,Bedford,TX,32.83855605,-97.15178139,1100 Airport Highway Bedford TX
2298,2298,2535 Ridge Rd,Rockwall,TX,32.89970743,-96.46778124,2535 Ridge Rd Rockwall TX
2299,2299,1300 1st St,Rosenberg,TX,29.55496846,-95.80918901,1300 1st St Rosenberg TX
2300,2300,23901 Southwest Fwy,Rosenberg,TX,29.5448787,-95.7485467,23901 Southwest Fwy Rosenberg TX
2301,2301,1008 N Interstate 35,Round Rock,TX,30.51613938,-97.68933469,1008 N Interstate 35 Round Rock TX
2302,2302,17400 Fm 620,Round Rock,TX,30.5064172,-97.7173736,17400 Fm 620 Round Rock TX
2303,2303,1801 S A W Grimes Blvd,Round Rock,TX,30.49482217,-97.65586014,1801 S A W Grimes Blvd Round Rock TX
2304,2304,325 University Blvd,Round Rock,TX,30.56014493,-97.68376765,325 University Blvd Round Rock TX
2305,2305,5251 Rowlett Rd,Rowlett,TX,32.9065766,-96.5698385,5251 Rowlett Rd Rowlett TX
2306,2306,696 W Interstate 30,Royse City,TX,32.961796,-96.346083,696 W Interstate 30 Royse City TX
2307,2307,202 North Abe Street,San Angelo,TX,31.46388107,-100.444795,202 North Abe Street San Angelo TX
2308,2308,14207 Portranco Road,San Antaonio,TX,29.421427,-98.777931,14207 Portranco Road San Antaonio TX
2309,2309,(military Post Access Required) 2449 Winfield Scott Rd.,San Antonio,TX,29.44996,-98.44982,(military Post Access Required) 2449 Winfield Scott Rd. San Antonio TX
2310,2310,10131 Wurzbach Rd,San Antonio,TX,29.53412183,-98.55956718,10131 Wurzbach Rd San Antonio TX
2311,2311,11115 Culebra Rd,San Antonio,TX,29.49736057,-98.71176274,11115 Culebra Rd San Antonio TX
2312,2312,12826 Ih 10 West,San Antonio,TX,29.56540497,-98.59278794,12826 Ih 10 West San Antonio TX
2313,2313,14107 Nacogdoches Rd,San Antonio,TX,29.57019267,-98.38318788,14107 Nacogdoches Rd San Antonio TX
2314,2314,1472 Austin Highway,San Antonio,TX,29.4932946,-98.4337522,1472 Austin Highway San Antonio TX
2315,2315,1744 Horal St,San Antonio,TX,29.41639189,-98.65441758,1744 Horal St San Antonio TX
2316,2316,17718 Bulverde Road,San Antonio,TX,29.60303121,-98.41824001,17718 Bulverde Road San Antonio TX
2317,2317,18150 Blanco Rd,San Antonio,TX,29.60742268,-98.50773505,18150 Blanco Rd San Antonio TX
2318,2318,18415 Rim Dr,San Antonio,TX,29.6164345,-98.6047496,18415 Rim Dr San Antonio TX
2319,2319,2107 Culebra Rd,San Antonio,TX,29.44700296,-98.54060541,2107 Culebra Rd San Antonio TX
2320,2320,21210 Us Highway 281 N,San Antonio,TX,29.64074582,-98.45331201,21210 Us Highway 281 N San Antonio TX
2321,2321,2225 Sw Military Dr,San Antonio,TX,29.35711786,-98.52950352,2225 Sw Military Dr San Antonio TX
2322,2322,4535 Rittiman Rd,San Antonio,TX,29.48439983,-98.40419256,4535 Rittiman Rd San Antonio TX
2323,2323,506 S Ww White Rd,San Antonio,TX,29.42365394,-98.40512917,506 S Ww White Rd San Antonio TX
2324,2324,529 Fair Ave,San Antonio,TX,29.38457576,-98.46753204,529 Fair Ave San Antonio TX
2325,2325,6127 Callaghan Rd,San Antonio,TX,29.48884647,-98.57557195,6127 Callaghan Rd San Antonio TX
2326,2326,6170 Interstate 10 E,San Antonio,TX,29.44319532,-98.36149019,6170 Interstate 10 E San Antonio TX
2327,2327,7031 San Pedro Ave,San Antonio,TX,29.50895228,-98.49966769,7031 San Pedro Ave San Antonio TX
2328,2328,7606 Guilbeau Rd,San Antonio,TX,29.51883588,-98.63809739,7606 Guilbeau Rd San Antonio TX
2329,2329,846 Se Military Drive,San Antonio,TX,29.35628796,-98.48635127,846 Se Military Drive San Antonio TX
2330,2330,8842 Potranco Rd,San Antonio,TX,29.44384976,-98.66052687,8842 Potranco Rd San Antonio TX
2331,2331,9102 N Loop,San Antonio,TX,29.55699028,-98.66159976,9102 N Loop San Antonio TX
2332,2332,1607 E Expressway 83,San Juan,TX,26.19218331,-98.13507129,1607 E Expressway 83 San Juan TX
2333,2333,1628 Aquarena Springs Dr,San Marcos,TX,29.89250753,-97.91722015,1628 Aquarena Springs Dr San Marcos TX
2334,2334,2820 S Ih 35,San Marcos,TX,29.84388834,-97.96882246,2820 S Ih 35 San Marcos TX
2335,2335,1523 I-35 N,Bellmead,TX,31.6019439,-97.10658138,1523 I-35 N Bellmead TX
2336,2336,3109 N Us Highway 75,Sherman,TX,33.67079205,-96.60667822,3109 N Us Highway 75 Sherman TX
2337,2337,10499 Alameda Avenue,Socorro,TX,31.65043986,-106.2866069,10499 Alameda Avenue Socorro TX
2338,2338,10601 Grand Parkway,Spring,TX,30.0570719,-95.5741384,10601 Grand Parkway Spring TX
2339,2339,18562 Kuykendahl Rd,Spring,TX,30.04019018,-95.48793013,18562 Kuykendahl Rd Spring TX
2340,2340,1959 Spring Stuebner,Spring,TX,30.082996,-95.444575,1959 Spring Stuebner Spring TX
2341,2341,20035 I-45 North,Spring,TX,30.05405655,-95.43364406,20035 I-45 North Spring TX
2342,2342,3157 Riley Fuzzel Rd,Spring,TX,30.11489784,-95.38457074,3157 Riley Fuzzel Rd Spring TX
2343,2343,6370 Fm 2920,Spring,TX,30.07448084,-95.5184483,6370 Fm 2920 Spring TX
2344,2344,20292 State Highway 46 West,Spring Branch,TX,29.79827086,-98.42149478,20292 State Highway 46 West Spring Branch TX
2345,2345,3833 South Main Street,Stafford,TX,29.62183457,-95.5719244,3833 South Main Street Stafford TX
2346,2346,1134 Eldridge Rd,Sugar Land,TX,29.63825414,-95.61831081,1134 Eldridge Rd Sugar Land TX
2347,2347,16540 Southwest Fwy,Sugar Land,TX,29.59103261,-95.63466343,16540 Southwest Fwy Sugar Land TX
2348,2348,16722 W Grand Pkwy S,Sugar Land,TX,29.57440052,-95.68258435,16722 W Grand Pkwy S Sugar Land TX
2349,2349,100 South Hopkins Rd.,Sweetwater,TX,32.4486923,-100.4434509,100 South Hopkins Rd. Sweetwater TX
2350,2350,6512 W. Adams Ave,Temple,TX,31.11666108,-97.41124682,6512 W. Adams Ave Temple TX
2351,2351,3315 Palmer Hwy,Texas City,TX,29.3948597,-94.94561278,3315 Palmer Hwy Texas City TX
2352,2352,9802 Fm 1764,Texas City,TX,29.40220251,-95.01973669,9802 Fm 1764 Texas City TX
2353,2353,4705 State Highway 121,The Colony,TX,33.06739563,-96.88788004,4705 State Highway 121 The Colony TX
2354,2354,1005 E. Central Avenue,Belton,TX,31.05273851,-97.45417429,1005 E. Central Avenue Belton TX
2355,2355,4510 Panther Creek Pne,The Woodlands,TX,30.16649351,-95.5067445,4510 Panther Creek Pne The Woodlands TX
2356,2356,1414 Graham Dr,Tomball,TX,30.0880823,-95.63145549,1414 Graham Dr Tomball TX
2357,2357,"20022 Fm 2920 Rd.,",Tomball,TX,30.08087335,-95.73680381,"20022 Fm 2920 Rd., Tomball TX"
2358,2358,2316 E 5th St,Tyler,TX,32.3326902,-95.2723745,2316 E 5th St Tyler TX
2359,2359,3820 W Elm St,Tyler,TX,32.34924292,-95.3426669,3820 W Elm St Tyler TX
2360,2360,2980 Pat Booker Rd,Universal City,TX,29.5591648,-98.3229233,2980 Pat Booker Rd Universal City TX
2361,2361,2912 Houston Hwy,Victoria,TX,28.81284937,-96.97360241,2912 Houston Hwy Victoria TX
2362,2362,8702 N Navarro St,Victoria,TX,28.87508291,-96.99697466,8702 N Navarro St Victoria TX
2363,2363,950 N Main St,Vidor,TX,30.13429499,-94.01587323,950 N Main St Vidor TX
2364,2364,420 N. Valley Mills Road,Waco,TX,31.52794398,-97.16893347,420 N. Valley Mills Road Waco TX
2365,2365,31100 Fm 2920 Rd,Waller,TX,30.06119688,-95.91079574,31100 Fm 2920 Rd Waller TX
2366,2366,1605 N Highway 77,Waxahachie,TX,32.42920467,-96.83936749,1605 N Highway 77 Waxahachie TX
2367,2367,2001 Santa Fe Dr,Weatherford,TX,32.73889585,-97.76543645,2001 Santa Fe Dr Weatherford TX
2368,2368,8723 Benbrook Blvd.,Benbrook,TX,32.67868304,-97.46376243,8723 Benbrook Blvd. Benbrook TX
2369,2369,125 El Dorado Blvd,Webster,TX,29.555595,-95.15190588,125 El Dorado Blvd Webster TX
2370,2370,1917 W Expressway 83,Weslaco,TX,26.17196302,-98.00877806,1917 W Expressway 83 Weslaco TX
2371,2371,14651 Highway 105,West Montgomery,TX,30.3534695,-95.5838324,14651 Highway 105 West Montgomery TX
2372,2372,1747 S Cherry Ln,White Settlement,TX,32.74057075,-97.45135831,1747 S Cherry Ln White Settlement TX
2373,2373,(military Post Access Required) Sheppard Afb,Wichita Falls,TX,33.97620653,-98.50725204,(military Post Access Required) Sheppard Afb Wichita Falls TX
2374,2374,4449 Southwest Pkwy,Wichita Falls,TX,33.85756289,-98.55761562,4449 Southwest Pkwy Wichita Falls TX
2375,2375,1000 Fm 109,Willis,TX,30.4212145,-95.493165,1000 Fm 109 Willis TX
2376,2376,704 W Interstate 20,Big Spring,TX,32.26481737,-101.4899964,704 W Interstate 20 Big Spring TX
2377,2377,340 Fm 359 Rd S,Brookshire,TX,29.77687877,-95.95193415,340 Fm 359 Rd S Brookshire TX
2378,2378,2601 S Bypass 35,Alvin,TX,29.40152189,-95.24104427,2601 S Bypass 35 Alvin TX
2379,2379,2335 Boca Chica Blvd,Brownsville,TX,25.92230596,-97.48603851,2335 Boca Chica Blvd Brownsville TX
2380,2380,207 E Commerce St,Brownwood,TX,31.72867584,-98.97779882,207 E Commerce St Brownwood TX
2381,2381,505 N Harvey Mitchell Pkwy,Bryan,TX,30.63154225,-96.37815938,505 N Harvey Mitchell Pkwy Bryan TX
2382,2382,890 N Earl Rudder Fwy,Bryan,TX,30.671635,-96.3362746,890 N Earl Rudder Fwy Bryan TX
2383,2383,15295 I-35,Buda,TX,30.09037336,-97.81550283,15295 I-35 Buda TX
2384,2384,1529 W Hebron Pkwy,Carrollton,TX,33.0206639,-96.9324405,1529 W Hebron Pkwy Carrollton TX
2385,2385,2620 Old Denton Road,Carrollton,TX,32.98480045,-96.90918802,2620 Old Denton Road Carrollton TX
2386,2386,226 E Fm 1382,Cedar Hill,TX,32.59664224,-96.94139464,226 E Fm 1382 Cedar Hill TX
2387,2387,1906 South Lakeline Blvd,Cedar Park,TX,30.48164912,-97.82719121,1906 South Lakeline Blvd Cedar Park TX
2388,2388,506 Sheldon Rd,Channelview,TX,29.78000132,-95.12424534,506 Sheldon Rd Channelview TX
2389,2389,1510 W Henderson St,Cleburne,TX,32.340236,-97.410064,1510 W Henderson St Cleburne TX
2390,2390,710 U.s. 59 N Bypass,Cleveland,TX,30.33718015,-95.10046908,710 U.s. 59 N Bypass Cleveland TX
2391,2391,2201 Paramount Blvd,Amarillo,TX,35.18980108,-101.8729682,2201 Paramount Blvd Amarillo TX
2392,2392,5409 S. Coulter Street,Amarillo,TX,35.14993214,-101.9195603,5409 S. Coulter Street Amarillo TX
2393,2393,7000 I-40 East,Amarillo,TX,35.19155136,-101.7587719,7000 I-40 East Amarillo TX
2394,2394,7200 Bell St,Amarillo,TX,35.1314146,-101.9023181,7200 Bell St Amarillo TX
2395,2395,1401b Highway 332,Clute,TX,29.01083244,-95.41954888,1401b Highway 332 Clute TX
2396,2396,2422 S Texas Ave College Station,College Station,TX,30.607443,-96.31237,2422 S Texas Ave College Station College Station TX
2397,2397,16826 Interstate 45s,Conroe,TX,30.21027064,-95.45768427,16826 Interstate 45s Conroe TX
2398,2398,2940 Interstate 45 N,Conroe,TX,30.34945221,-95.48143094,2940 Interstate 45 N Conroe TX
2399,2399,905 1/2 W Davis St,Conroe,TX,30.31289248,-95.46767631,905 1/2 W Davis St Conroe TX
2400,2400,1501 East Business Us Hwy 190,Copperas Cove,TX,31.12047193,-97.88813657,1501 East Business Us Hwy 190 Copperas Cove TX
2401,2401,8151 I-35 East,Corinth,TX,33.13118077,-97.03943435,8151 I-35 East Corinth TX
2402,2402,1115 S Port Ave,Corpus Christi,TX,27.77975603,-97.42072163,1115 S Port Ave Corpus Christi TX
2403,2403,13613 Northwest Blvd,Corpus Christi,TX,27.85566871,-97.63207477,13613 Northwest Blvd Corpus Christi TX
2404,2404,4501 Weber Rd,Corpus Christi,TX,27.73110863,-97.39308152,4501 Weber Rd Corpus Christi TX
2405,2405,5009 Greenwood Dr,Corpus Christi,TX,27.74390294,-97.4411359,5009 Greenwood Dr Corpus Christi TX
2406,2406,5701 Everhart Rd,Corpus Christi,TX,27.70540139,-97.39120435,5701 Everhart Rd Corpus Christi TX
2407,2407,6203 Saratoga Blvd,Corpus Christi,TX,27.67980086,-97.37330505,6203 Saratoga Blvd Corpus Christi TX
2408,2408,6829 S Padre Island Drive,Corpus Christi,TX,27.6957853,-97.34786079,6829 S Padre Island Drive Corpus Christi TX
2409,2409,2207 South I-45,Corsicana,TX,32.06763763,-96.44946691,2207 South I-45 Corsicana TX
2410,2410,14540 Fm-2100,Crosby,TX,29.8979751,-95.06294,14540 Fm-2100 Crosby TX
2411,2411,11501 US - 380,Crossroads,TX,33.2250539,-96.98621716,11501 US - 380 Crossroads TX
2412,2412,12850 Telge Road,Cypress,TX,29.96396753,-95.6495912,12850 Telge Road Cypress TX
2413,2413,17318 Spring Cypress Rd,Cypress,TX,29.97354935,-95.68843635,17318 Spring Cypress Rd Cypress TX
2414,2414,7120 Fry Rd,Cypress,TX,29.88233492,-95.72339681,7120 Fry Rd Cypress TX
2415,2415,9120 Barker Cypress Rd,Cypress,TX,29.91058424,-95.68559788,9120 Barker Cypress Rd Cypress TX
2416,2416,1801 B Velasco Street,Angleton,TX,29.1839548,-95.43373551,1801 B Velasco Street Angleton TX
2417,2417,11360 E Northwest Hwy,Dallas,TX,32.86375174,-96.68358543,11360 E Northwest Hwy Dallas TX
2418,2418,12435 Plano Rd,Dallas,TX,32.91619019,-96.70069081,12435 Plano Rd Dallas TX
2419,2419,18311 Marsh Ln,Dallas,TX,32.9996625,-96.85628288,18311 Marsh Ln Dallas TX
2420,2420,19304 Preston Rd,Dallas,TX,33.01040899,-96.79488438,19304 Preston Rd Dallas TX
2421,2421,212 Continental Ave,Dallas,TX,32.78340801,-96.81440036,212 Continental Ave Dallas TX
2422,2422,2972 W Wheatland Rd,Dallas,TX,32.64713616,-96.86936765,2972 W Wheatland Rd Dallas TX
2423,2423,3200 E Airfield Dr,Dallas,TX,32.87482162,-97.01445388,3200 E Airfield Dr Dallas TX
2424,2424,3308 W Davis St,Dallas,TX,32.74915003,-96.87454028,3308 W Davis St Dallas TX
2425,2425,3561 Forest Ln,Dallas,TX,32.91004427,-96.85980225,3561 Forest Ln Dallas TX
2426,2426,3635 W Northwest Hwy,Dallas,TX,32.8604135,-96.85897085,3635 W Northwest Hwy Dallas TX
2427,2427,4700 Ross Ave,Dallas,TX,32.80494563,-96.77723934,4700 Ross Ave Dallas TX
2428,2428,630 S R L Thornton Fwy,Dallas,TX,32.74502207,-96.811817,630 S R L Thornton Fwy Dallas TX
2429,2429,6502 Lemmon Ave,Dallas,TX,32.83695384,-96.83154991,6502 Lemmon Ave Dallas TX
2430,2430,705 West Illinois Avenue,Dallas,TX,32.72078259,-96.83453359,705 West Illinois Avenue Dallas TX
2431,2431,"7975 Belt Line Rd,",Dallas,TX,32.9511355,-96.770521,"7975 Belt Line Rd, Dallas TX"
2432,2432,8035 Forest Ln,Dallas,TX,32.90967557,-96.76684945,8035 Forest Ln Dallas TX
2433,2433,8120 E R L Thornton Fwy,Dallas,TX,32.79314701,-96.70113194,8120 E R L Thornton Fwy Dallas TX
2434,2434,8181 S Lancaster Rd,Dallas,TX,32.6482136,-96.7821454,8181 S Lancaster Rd Dallas TX
2435,2435,9540 Lake June Rd,Dallas,TX,32.733581,-96.6573724,9540 Lake June Rd Dallas TX
2436,2436,1421 Center St,Deer Park,TX,29.69830901,-95.12334463,1421 Center St Deer Park TX
2437,2437,1716 S Loop 288,Denton,TX,33.19283777,-97.09772597,1716 S Loop 288 Denton TX
2438,2438,1011 E Pleasant Run Rd,Desoto,TX,32.60462844,-96.83294034,1011 E Pleasant Run Rd Desoto TX
2439,2439,900 West Fm 517,Dickinson,TX,29.44099697,-95.09343934,900 West Fm 517 Dickinson TX
2440,2440,1901 S Main St,Duncanville,TX,32.62352472,-96.90880107,1901 S Main St Duncanville TX
2441,2441,338 E Camp Wisdom Rd,Duncanville,TX,32.66125388,-96.90279479,338 E Camp Wisdom Rd Duncanville TX
2442,2442,2190 E Main St,Eagle Pass,TX,28.70845432,-100.4835572,2190 E Main St Eagle Pass TX
2443,2443,2805 W University Dr,Edinburg,TX,26.30641598,-98.19248601,2805 W University Dr Edinburg TX
2444,2444,451 E Trenton Rd,Edinburg,TX,26.26177444,-98.16780405,451 E Trenton Rd Edinburg TX
2445,2445,10430 Montwood Dr,El Paso,TX,31.77171399,-106.3380013,10430 Montwood Dr El Paso TX
2446,2446,11380 Mccombs St,El Paso,TX,31.93803552,-106.4092402,11380 Mccombs St El Paso TX
2447,2447,12302 Montana Avenue,El Paso,TX,31.80651181,-106.2595621,12302 Montana Avenue El Paso TX
2448,2448,1436 N Lee Trevino Dr,El Paso,TX,31.74727102,-106.3184109,1436 N Lee Trevino Dr El Paso TX
2449,2449,1670 N Zaragoza Rd,El Paso,TX,31.7491179,-106.2809491,1670 N Zaragoza Rd El Paso TX
2450,2450,7272 N Mesa St,El Paso,TX,31.83740371,-106.5571353,7272 N Mesa St El Paso TX
2451,2451,8800 Montana Ave,El Paso,TX,31.79264312,-106.3713083,8800 Montana Ave El Paso TX
2452,2452,9496 Dyer St,El Paso,TX,31.88120822,-106.4202004,9496 Dyer St El Paso TX
2453,2453,State Hwy Spur 16,El Paso,TX,31.900505,-106.592235,State Hwy Spur 16 El Paso TX
2454,2454,"1010 W Airport Fwy,",Euless,TX,32.83804,-97.099407,"1010 W Airport Fwy, Euless TX"
2455,2455,515 E Goodnight Ave,Aransas Pass,TX,27.89953926,-97.14225435,515 E Goodnight Ave Aransas Pass TX
2456,2456,196 Cassidy Rd,Fort Bliss,TX,31.8122974,-106.4332982,196 Cassidy Rd Fort Bliss TX
2457,2457,73rd Battalion,Fort Hood,TX,31.14257753,-97.78952912,73rd Battalion Fort Hood TX
2458,2458,1760 Eastchase Parkway,Fort Worth,TX,32.75370539,-97.17137387,1760 Eastchase Parkway Fort Worth TX
2459,2459,"2421 Heritage Trace Pkwy,",Fort Worth,TX,32.914703,-97.323378,"2421 Heritage Trace Pkwy, Fort Worth TX"
2460,2460,3021 Western Center Blvd,Fort Worth,TX,32.86148839,-97.31633963,3021 Western Center Blvd Fort Worth TX
2461,2461,3542 Ne 30th St,Fort Worth,TX,32.79999057,-97.32235494,3542 Ne 30th St Fort Worth TX
2462,2462,4368 State Highway 360,Fort Worth,TX,32.82770127,-97.06021415,4368 State Highway 360 Fort Worth TX
2463,2463,6601 Lake Worth Blvd,Fort Worth,TX,32.81100358,-97.432506,6601 Lake Worth Blvd Fort Worth TX
2464,2464,8537 South Fwy,Fort Worth,TX,32.62892711,-97.32052832,8537 South Fwy Fort Worth TX
2465,2465,404 W Parkwood Ave,Friendswood,TX,29.50743366,-95.19104588,404 W Parkwood Ave Friendswood TX
2466,2466,9185 Preston Road,Frisco,TX,33.15434983,-96.80392872,9185 Preston Road Frisco TX
2467,2467,(military Post Access Required) 20752 Gulf Victory Way,Ft Bliss,TX,31.84902728,-106.3559221,(military Post Access Required) 20752 Gulf Victory Way Ft Bliss TX
2468,2468,3525 Altamesa Blvd,Ft Worth,TX,32.64950649,-97.36887242,3525 Altamesa Blvd Ft Worth TX
